,Name,Latitude,Longitude
2932,이문1제방 개방화장실,37.60523971,127.0703728
2933,돌곶이역 개방화장실,37.61060594,127.0571449
2934,봉화산 보현정사 개방화장실,37.6044957,127.0887771
2935,중화체육공원 이동식 개방화장실,37.60570318,127.0727492
2936,한국전력동부지사 개방화장실,37.60737143,127.0789502
2937,중화1동주민센터 개방화장실,37.60116427,127.0806423
2938,중화119안전센터 개방화장실,37.60045519,127.0793143
2939,재원에너지 범아주유소 개방화장실,37.60922115,127.0776112
2940,역촌중앙시장 개방화장실,37.61326417,126.9162186
2941,코끼리주유소 개방화장실,37.60446153,126.9242464
2942,서부경찰서 개방화장실,37.60202694,126.9213227
2943,경우회관 개방화장실,37.60313039,126.9222909
2944,연서어린이공원 개방화장실,37.60413387,126.9166683
2945,역촌지구대 개방화장실,37.60458953,126.9150676
2946,새록어린이공원 개방화장실,37.60401614,126.9237894
2947,길마어린이공원 개방화장실,37.61470908,126.9158319
2948,뉴타운장례식장 화장실,37.60749128,127.0302021
2949,길음1동주민센터 개방화장실,37.61048123,127.0194382
2950,뉴타운장례식장 개방화장실,37.60765701,127.0303969
2951,길음종합사회복지관 개방화장실,37.60673528,127.0267703
2952,길음1동분소 개방화장실,37.6042815,127.024398
2953,길음환승주차장 화장실,37.60412624,127.0257614
2954,재정제2주유소 길음지점 개방화장실,37.61029413,127.0227396
2955,정릉교회 개방화장실,37.60311187,127.0142689
2956,커뮤니티센터 개방화장실,37.60208777,127.0183863
2957,꿈마루도서관 개방화장실,37.61144247,127.0138685
2958,성북우체국 개방화장실,37.60727614,127.029416
2959,개운산근린공원 개방화장실,37.59940485,127.0266272
2960,성심빌딩 개방화장실,37.60027894,127.0215996
2961,달빛마루도서관 개방화장실,37.60515213,127.0309169
2962,정릉어울림마당 개방화장실,37.61276756,127.0063833
2963,청수도서관 개방화장실,37.61174823,127.0107573
2964,북악숲속 개방화장실,37.61080971,126.9935851
2965,성북청소년미래지원센터 개방화장실,37.60696766,127.0340332
2966,모랫말근린공원 개방화장실,37.6048597,127.0327786
2967,월곡종합사회복지관 개방화장실,37.60887762,127.0374713
2968,월곡광장 개방화장실,37.6119015,127.039738
2969,와이스퀘어 개방화장실,37.61373864,127.0305908
2970,성북구민체육관 개방화장실,37.6086156,127.0423207
2971,제일빌딩 개방화장실,37.60643716,127.0364667
2972,충장근린체육공원 화장실2,37.6135762,126.825804
2973,충장근린체육공원 화장실,37.61496506,126.8242785
2974,양원역 개방화장실,37.60655563,127.1079166
2975,망우청소년수련관 개방화장실,37.60621602,127.1088289
2976,솔샘어린이공원 개방화장실,37.61803537,127.0272501
2977,현대오일뱅크 직영 세한셀프주유소 개방화장실,37.61576972,127.0295893
2978,햇빛병원 개방화장실,37.61574522,127.0302892
2979,숭인시장 개방화장실,37.61310828,127.0292654
2980,미아사거리역 개방화장실,37.61328647,127.0301002
2981,화랑주유소 화장실,37.60794915,127.0507463
2982,원천주유소 화장실,37.61496155,127.0527808
2983,벤처창업지원센터 개방화장실,37.60935639,127.0530362
2984,장삼주유소 화장실,37.61358121,127.0603547
2985,화랑주유소 개방화장실,37.60780138,127.0507508
2986,장위3동마을공원 개방화장실,37.61704422,127.0536941
2987,장위뉴타워 개방화장실,37.61041954,127.056925
2988,신내동공중화장실,37.61453375,127.1009387
2989,동원마을마당 개방화장실,37.60557971,127.1050783
2990,시립중랑노인전문요양원 개방화장실,37.60456227,127.1073373
2991,능산 개방화장실,37.61210387,127.0976203
2992,신내역 개방화장실,37.61278567,127.103214
2993,신내LPG충전소 개방화장실,37.61270289,127.1010053
2994,중랑경찰서 개방화장실,37.61821031,127.1044731
2995,신내동 개방화장실,37.6146779,127.1009446
2996,신내주유소 개방화장실,37.61416257,127.1009122
2997,신내1동주민센터 개방화장실,37.60586385,127.0995012
2998,관상복합청사 개방화장실,37.60626108,127.0941427
2999,온누리병원 개방화장실,37.6121333,127.0586184
3000,한국환경정책평가연구원 개방화장실,37.61034796,126.932088
3001,석계역 1호선 개방화장실,37.61519568,127.0656103
3002,미리내도서관 개방화장실,37.61344506,127.0656054
3003,중랑천 이동식 개방화장실,37.61280328,127.0707684
3004,미리내도서관 화장실,37.61355688,127.0654334
3005,성북종합레포츠타운 화장실,37.61003317,127.0700375
3006,석계역6호선 개방화장실,37.61504854,127.0661188
3007,석관동 주민센터 개방화장실,37.61292925,127.06142
3008,우리주유소 개방화장실,37.61286358,127.061224
3009,성북종합레포츠타운 개방화장실,37.61019085,127.0700388
3010,롯데백화점 개방화장실,37.6145946,127.0305176
3011,세창주유소 개방화장실,37.608843,127.0292513
3012,서울갈현동우체국 개방화장실,37.61369038,126.9125485
3013,구산동마을공원 개방화장실,37.61484342,126.9086826
3014,은평구시설관리공단 청사 개방화장실,37.6130517,126.9127169
3015,구현초교앞 마을마당 개방화장실,37.60928447,126.9065715
3016,좌월어린이공원 개방화장실,37.61731291,126.9133099
3017,구산동주민센터 개방화장실,37.61175341,126.9103524
3018,맥도날드 연신내점 개방화장실,37.61765942,126.9191224
3019,갈현베르빌 개방화장실,37.61222664,126.9167952
3020,구산치안센터 개방화장실,37.61148731,126.9111376
3021,서오릉주유소 화장실,37.61802079,126.9058606
3022,갈현2동주민센터 개방화장실,37.61852476,126.9158299
3023,세광교회 개방화장실,37.61469978,126.9129415
3024,인창중앙공원 화장실,37.60638445,127.1373819
3025,동구릉 화장실2,37.61712186,127.1363233
3026,서울불광우체국 개방화장실,37.61288283,126.926716
3027,보광빌딩 개방화장실,37.6108117,126.9300795
3028,한화생명빌딩 개방화장실,37.61176894,126.9292349
3029,불광미성상가 개방화장실,37.61423099,126.92717
3030,대조치안센터 개방화장실,37.61113899,126.9289693
3031,롯데리아 불광점 개방화장실,37.61139099,126.928507
3032,불광역 개방화장실,37.61020256,126.9299725
3033,송중동 자치회관 개방화장실,37.61831042,127.0299391
3034,송중문화정보도서관 개방화장실,37.61831763,127.029921
3035,응달마을어린이공원 개방화장실,37.61816761,127.0240627
3036,미아지구대 개방화장실,37.62015245,127.0282725
3037,중랑천 제방 묵동교 개방화장실,37.61723136,127.0769671
3038,노원주유소 개방화장실,37.62032292,127.0751399
3039,노원경찰서 화랑지구대 개방화장실,37.62253247,127.0746346
3040,묵1동주민센터 개방화장실,37.61240648,127.0784617
3041,태능가스 개방화장실,37.61693684,127.0725313
3042,화랑대역 개방화장실,37.61914444,127.0751341
3043,청남공원 개방화장실,37.61924583,127.1110691
3044,동구릉 화장실,37.61846051,127.1317497
3045,동구릉 화장실3,37.62039225,127.1317305
3046,장위어르신행복지원센터 개방화장실,37.62005359,127.0535592
3047,장위기사식당 개방화장실,37.6185503,127.0460631
3048,장위가스 개방화장실,37.61334323,127.0605947
3049,광운대우체국 개방화장실,37.62027446,127.0589499
3050,북한산생태숲 개방화장실,37.62099536,127.006887
3051,강북구보건소 삼각산보건지소 개방화장실,37.61698602,127.015667
3052,삼양체육과학공원 개방화장실,37.62498101,127.0110243
3053,정릉1호 개방화장실,37.61888712,127.0055423
3054,청소년문화의집 개방화장실,37.6155677,127.0085005
3055,솔샘문화정보도서관 개방화장실,37.620448,127.0125188
3056,정릉일호 화장실,37.61890874,127.0055502
3057,북한산유아숲체험장 개방화장실,37.62107905,127.0083743
3058,삼양동자치회관 개방화장실,37.62047594,127.012401
3059,서경로꿈마루도서관 화장실,37.6114677,127.013813
3060,공릉119안전센터 개방화장실,37.61906149,127.0806741
3061,공릉2치안센터 개방화장실,37.62263599,127.0866283
3062,공릉동근린공원 개방화장실,37.62080401,127.0870011
3063,봉화산근린공원 유아체험장 개방화장실,37.61466722,127.0847479
3064,화랑대주유소 개방화장실,37.61955885,127.0806576
3065,먹골파출소 개방화장실,37.61461721,127.0815629
3066,중랑구민체육센터 개방화장실,37.61522213,127.0873627
3067,배꽃나라주유소 개방화장실,37.61861022,127.0791671
3068,신내다목적체육관 개방화장실,37.6112454,127.089451
3069,중랑구립정보도서관 개방화장실,37.61516482,127.0868824
3070,옹기테마공원 외부 개방화장실,37.61266693,127.0885557
3071,봉화산역 공영주차장 개방화장실,37.61689527,127.093233
3072,봉화산역 개방화장실,37.61764864,127.0907454
3073,금강리빙스텔 개방화장실,37.61634973,127.0926513
3074,태릉솔밭주유소 개방화장실,37.6259668,127.08559
3075,SK셀프 에덴주유소 개방화장실,37.62159221,127.0456062
3076,SK에너지 드림랜드주유소 화장실,37.61650856,127.0414734
3077,장위1동 주민센터 개방화장실,37.61406069,127.0436512
3078,신동방주유소 개방화장실,37.61347515,127.03816
3079,오동골프클럽 개방화장실,37.62260363,127.0363341
3080,불광사입구 화장실,37.6229567,126.9358588
3081,불광사입구시범 개방화장실,37.62309733,126.9359992
3082,이북오도청 1층 개방화장실,37.61433445,126.9559816
3083,삼양동 종합복지센터 개방화장실,37.62292672,127.0185545
3084,성신병원 개방화장실,37.6249849,127.0263271
3085,SK셀프 매일주유소 개방화장실,37.62276356,127.0190846
3086,효성용양병원 개방화장실,37.62202902,127.0204528
3087,송천동 주민센터 개방화장실,37.61829739,127.0238498
3088,한빛어린이공원 개방화장실,37.62769037,127.0229092
3089,삼양동 주민센터 개방화장실,37.62505195,127.0197739
3090,삼각산어린이도서관 개방화장실,37.61511478,127.0207669
3091,신일교회 개방화장실,37.62325198,127.0277073
3092,강북메디컬센터 개방화장실,37.62585425,127.0267533
3093,벌리어린이공원 개방화장실,37.62753015,127.0444623
3094,월계주유소 개방화장실,37.62449854,127.0506398
3095,북한산 빨래골화장실위분기점,37.62911789,127.0039514
3096,롯데마트 삼양점 개방화장실,37.62551718,127.0177486
3097,강북소방서앞 개방화장실,37.62870748,127.0427263
3098,번동U도서관 개방화장실,37.62509933,127.0334037
3099,번동3단지종합사회복지관 개방화장실,37.62870745,127.0428034
3100,벌리교 개방화장실,37.62849775,127.0446237
3101,우이천가로공원 개방화장실,37.62803551,127.0470262
3102,광운대역 개방화장실,37.62303365,127.0617625
3103,개방화장실,37.62483984,127.0703165
3104,한천가로공원 개방화장실,37.62431533,127.0705493
3105,한내근린공원 개방화장실,37.62197344,127.0694053
3106,노원경찰서 월계치안센터 개방화장실,37.62280495,127.0614598
3107,노원경찰서 월계3치안센터 개방화장실,37.62085986,127.0693454
3108,공릉1.3동 주민센타 개방화장실,37.62480347,127.0738213
3109,한신주유소 개방화장실,37.62698501,127.071943
3110,백양근린공원 화장실,37.62765986,126.8354546
3111,S-OIL 미아셀프주유소 개방화장실,37.62651114,127.026459
3112,강명빌딩 개방화장실,37.62177257,127.0276875
3113,GS셀프 미아주유소 개방화장실,37.61988557,127.0290619
3114,벌말어린이공원 개방화장실,37.62945806,127.0399898
3115,노원경찰서 공릉치안센터 개방화장실,37.62670306,127.0788982
3116,태릉 화장실,37.63262727,127.0989296
3117,옥빛공원 화장실,37.63330766,126.8357639
3118,하계장미 개방화장실,37.63327914,127.0676428
3119,모범운전자사무소 옆 개방화장실,37.63168219,127.0698811
3120,공릉역 개방화장실,37.62547432,127.0729848
3121,SK행복충전 신성에너지충전소 개방화장실,37.62907238,127.0708121
3122,중현어린이공원 개방화장실,37.63187926,127.065608
3123,별빛공원 화장실,37.63304082,126.8256136
3124,불광2동 주민센터 개방화장실,37.62647909,126.9272917
3125,새장골어린이공원 개방화장실,37.62531436,126.9262405
3126,은평경찰서 개방화장실,37.62826656,126.92862
3127,은평구립축구장 개방화장실,37.63064821,126.9248237
3128,연서시장 개방화장실,37.61945791,126.9219794
3129,불광지구대 개방화장실,37.62140881,126.9265989
3130,은평장례식장 개방화장실,37.62644701,126.919515
3131,은평구립테니스장 개방화장실,37.63066619,126.9233566
3132,연신내메디컬센타 개방화장실,37.61903485,126.9226006
3133,공용화장실,37.6308195,126.9278698
3134,불광주유소 개방화장실,37.62327555,126.9278839
3135,은평뉴타운주유소 개방화장실,37.62531514,126.9205052
3136,불광3치안센터 개방화장실,37.62452568,126.9202115
3137,은평소방서 개방화장실,37.62892947,126.9198715
3138,은평구민체육센터 화장실,37.63067969,126.9233453
3139,오동근린공원실내배드민턴장 개방화장실,37.63291302,127.0322018
3140,번동 가로공원 개방화장실,37.6306359,127.041871
3141,강북웰빙스포츠센터 개방화장실,37.63045076,127.0378322
3142,강북구민운동장 개방화장실,37.62930193,127.0380389
3143,오얏골어린이공원 개방화장실,37.63383139,127.0344453
3144,진관배수지 공원관리 개방화장실,37.63007312,126.9163992
3145,진관동 복합청사 보훈회관 개방화장실,37.63494325,126.9207589
3146,박석어린이공원 개방화장실,37.62508038,126.9184404
3147,운산어린이공원 개방화장실,37.63208935,127.025549
3148,수유시장 개방화장실,37.63090232,127.0232806
3149,수유북부시장 개방화장실,37.63608149,127.0160132
3150,현대오일뱅크 석산에너지주유소 개방화장실,37.63166369,127.0179053
3151,수유문화정보도서관 개방화장실,37.63003205,127.0175922
3152,포근한요양병원 개방화장실,37.63229417,127.0241466
3153,수유1동 공동육아나눔터 개방화장실,37.63211981,127.0219363
3154,수유1파출소 개방화장실,37.63067445,127.0175867
3155,수유마을시장 공영주차장 개방화장실,37.63055211,127.0218372
3156,수유1동 주민센터 개방화장실,37.63004737,127.0175549
3157,색동어린이공원 개방화장실,37.63316789,127.0206416
3158,창동노인복지센터 개방화장실,37.6366979,127.0413759
3159,SK셀프 세원주유소 개방화장실,37.63423403,127.037731
3160,비석골근린공원 화장실,37.6310871,127.0493482
3161,불암산배드민턴장 개방화장실,37.63874801,127.0833115
3162,한전울타리옆 개방화장실,37.64027643,127.0840859
3163,은빛근린공원 화장실,37.64019251,126.8367186
3164,강북경찰서 본관 1층 개방화장실,37.63740656,127.0273602
3165,신일병원 개방화장실,37.63476422,127.0218283
3166,수유프라자 개방화장실,37.63169334,127.0234689
3167,현대오일뱅크 서울에너지 시민주유소 개방화장실,37.63621072,127.0128636
3168,인수동 공영주차장 개방화장실,37.63605141,127.0183879
3169,인수동 자치회관 개방화장실,37.63534853,127.0191241
3170,강북구 육아종합지원센터 개방화장실,37.64047871,127.0126151
3171,강북문화예술회관 개방화장실,37.64053543,127.0129844
3172,노원구민회관 개방화장실,37.63886884,127.0660708
3173,하계어린이공원 개방화장실,37.63218727,127.0689843
3174,중평어린이공원 개방화장실,37.63736587,127.0630161
3175,해바라기어린이공원 개방화장실,37.63486004,127.0712663
3176,하계2동 주민센터 개방화장실,37.63204012,127.0679329
3177,노원소방서 개방화장실,37.63825145,127.0710928
3178,노원경찰서 월계지구대 개방화장실,37.63367377,127.0592653
3179,하계삼호주유소 개방화장실,37.63363772,127.0722303
3180,하계1치안센터 개방화장실,37.6332871,127.0724487
3181,진관사입구 개방화장실,37.6410414,126.9431083
3182,북서울고속주유소 개방화장실,37.64023936,127.0172581
3183,복지공릉충전소 개방화장실,37.63894006,127.1095882
3184,샛강어린이공원 개방화장실,37.63932421,127.0330158
3185,번동파출소 개방화장실,37.63597266,127.0325792
3186,우이천변 상류 개방화장실,37.63938245,127.0341511
3187,우이천변 하류 개방화장실,37.63935264,127.0344026
3188,수유역 자전거주차장 개방화장실,37.6380198,127.0247523
3189,대한병원 개방화장실,37.63542177,127.0227042
3190,가든타워 개방화장실,37.63712413,127.0251701
3191,북서울요양병원 개방화장실,37.6381285,127.0300128
3192,은모루어린이공원 개방화장실,37.64240715,127.0267989
3193,쌈지마당 개방화장실,37.64052076,127.0838527
3194,골마을근린공원 개방화장실,37.63888735,127.0743383
3195,골마을근린공원 화장실,37.63888015,127.0743337
3196,노인정 옆 개방화장실,37.64109923,127.0838069
3197,구파발역 개방화장실,37.63727556,126.9189335
3198,은평드림주유소 화장실,37.64398498,126.9123317
3199,구파발역환승센터 개방화장실,37.6380038,126.9192907
3200,구파발폭포 개방화장실,37.63718919,126.9191149
3201,진관동 주민센터 개방화장실,37.63490204,126.9211022
3202,복지회관 옆 개방화장실,37.64266615,127.0873812
3203,복지회관앞 개방화장실,37.64270951,127.0872317
3204,현대오일뱅크직영 하계주유소 개방화장실,37.64218197,127.0703849
3205,노원경찰서 당현지구대 개방화장실,37.64201919,127.0683544
3206,국화어린이공원 개방화장실,37.64243485,127.0723612
3207,중계2동3동주민센터 개방화장실,37.6421271,127.0687125
3208,노원경찰서 경무과 개방화장실,37.64232732,127.0714094
3209,안산공원 화장실,37.64613483,126.7847051
3210,창3동주민센터 개방화장실,37.63802449,127.0429685
3211,초안산근린공원 개방화장실,37.63850215,127.0516021
3212,뱃골어린이공원 개방화장실,37.64642304,127.04412
3213,대성산업 신창주유소 개방화장실,37.64124291,127.0401094
3214,녹천역 1호선 개방화장실,37.64526604,127.0511445
3215,도봉문화정보센터 개방화장실,37.64461482,127.0439637
3216,대창어린이공원 개방화장실,37.64439515,127.0523665
3217,창동종합사회복지관 개방화장실,37.6448449,127.0454731
3218,월계2동주민센터 개방화장실,37.63250285,127.0507676
3219,꽃물공원 화장실,37.64096272,126.830875
3220,GS칼텍스 수유동주유소 개방화장실,37.64212176,127.0296552
3221,수유동성당 개방화장실,37.642419,127.0217637
3222,강북중학교 옆 개방화장실,37.64495867,127.0270922
3223,수유중앙시장 개방화장실,37.64033603,127.0211829
3224,서울현대병원 개방화장실,37.64024799,127.0284932
3225,한글비근린공원 개방화장실,37.64484127,127.0739952
3226,브라운스톤오피스텔 개방화장실,37.63992761,127.0642419
3227,은평구상징녹지대 개방화장실,37.64552057,126.9231215
3228,뉴타운1지구 공원관리 개방화장실,37.6441294,126.9287793
3229,창릉천공중화장실,37.64556737,126.9230399
3230,백련사입구 개방화장실,37.64497882,127.0043794
3231,GS칼텍스 대성석유 신광주유소 개방화장실,37.64644606,127.0152684
3232,우이동주민센터 개방화장실,37.64792002,127.011839
3233,국립4.19민주묘지 화장실,37.6484104,127.0090787
3234,마들스포츠타운공영주차장 개방화장실,37.64474014,127.0583177
3235,당현천변 주공4단지앞 개방화장실,37.64943135,127.0655793
3236,마들근린공원 화장실2,37.64411131,127.0582039
3237,당현천근린공원 개방화장실,37.64741331,127.063641
3238,마들스포츠타운 개방화장실,37.64468787,127.0583403
3239,중계역 개방화장실,37.64489024,127.0642326
3240,마들체육공원 화장실,37.64362483,127.0580993
3241,들국화어린이공원 개방화장실,37.64426828,127.0613721
3242,중계근린공원 개방화장실,37.64009077,127.0657263
3243,화수공원 화장실,37.64420189,126.8380287
3244,산들소리수목원 화장실,37.65076096,127.1004857
3245,조일배드민턴옆 개방화장실,37.64434494,127.0882398
3246,중계본동 쌈지마당 개방화장실,37.64435235,127.0879815
3247,노원우체국 개방화장실,37.64617811,127.0811861
3248,쌍문동노인복지센터 개방화장실,37.64826059,127.0237824
3249,쌍문1동주민센터 개방화장실,37.64799342,127.0260304
3250,백석근린공원 공중화장실,37.64843236,126.7937998
3251,삼미상사북부주유소 개방화장실,37.64496821,127.0321526
3252,쌍문3동 주민센터 개방화장실,37.64894081,127.0279707
3253,동일석유 창동주유소 개방화장실,37.64456258,127.0328504
3254,중계구민체육센터 개방화장실,37.64820576,127.0707034
3255,노해근린공원 개방화장실,37.64815801,127.0706999
3256,양지근린공원 화장실,37.64732733,127.0750356
3257,평안에너지 상계충전소 개방화장실,37.64922053,127.0671598
3258,가재울근린공원 개방화장실,37.64863352,127.0664024
3259,장우빌딩 개방화장실,37.64832235,127.0620508
3260,창동제일주유소 개방화장실,37.64684365,127.0394325
3261,쌍문역 개방화장실,37.64884527,127.0348738
3262,초안산근린공원 화장실,37.64770802,127.0411191
3263,수유3파출소 개방화장실,37.6443317,127.0265821
3264,쌍문셀프주유소 개방화장실,37.64908164,127.0268013
3265,밤골어린이공원 개방화장실,37.64881991,127.0457973
3266,월드프라자 개방화장실,37.65292703,127.049195
3267,월천근린공원 개방화장실,37.64768262,127.0508232
3268,킹프라자 개방화장실,37.65257844,127.0489715
3269,점보타운 개방화장실,37.65281045,127.0500391
3270,이마트 개방화장실,37.65183223,127.0472452
3271,중랑천변4 개방화장실,37.64858287,127.0544737
3272,감나무어린이공원 개방화장실,37.64924671,127.0586249
3273,그랜드프라자빌딩 개방화장실,37.65097315,127.0771425
3274,노원문화예술회관 개방화장실,37.65023227,127.0802466
3275,양지근린공원 개방화장실,37.64733093,127.0750311
3276,그린코아빌딩 개방화장실,37.64998577,127.0769919
3277,노원경찰서 불암지구대 개방화장실,37.652429,127.0773525
3278,일산호수공원 악어화장실,37.65051439,126.7661854
3279,일산호수공원 폭포화장실,37.65086667,126.7712428
3280,일산호수공원 백송화장실,37.65493425,126.7687508
3281,일산호수공원 매점화장실,37.6563659,126.7673729
3282,일산호수공원 광장화장실,37.65599964,126.768054
3283,강촌공원 화장실,37.6528508,126.7817937
3284,마두공원 화장실,37.65566575,126.7858833
3285,솔밭근린공원 화장실,37.65309161,127.0122886
3286,북서울교회 개방화장실,37.65705937,127.0138305
3287,솔밭근린공원 개방화장실 안심택배함,37.65302584,127.0122829
3288,기린어린이공원 개방화장실,37.65206812,127.0595654
3289,동익빌딩 개방화장실,37.65618283,127.0614726
3290,노원역 개방화장실,37.6546931,127.0605002
3291,채송화어린이공원 개방화장실,37.65170894,127.0571129
3292,상계주공1아람상가 개방화장실,37.64789053,127.0607949
3293,일산문화공원 화장실,37.65792809,126.7700743
3294,신원에벤에셀 개방화장실,37.65736764,127.0282198
3295,쌍문근린공원 개방화장실,37.65570971,127.0247729
3296,쌍문4동주민센터 개방화장실,37.65643328,127.0284075
3297,상계2동공영주차장 개방화장실,37.65681016,127.0676018
3298,노원소방서119센터 개방화장실,37.65505087,127.0716267
3299,대웅빌딩 개방화장실,37.65199225,127.0770064
3300,양지진흥개발 상계주유소 개방화장실,37.65599629,127.0665166
3301,태경빌딩 개방화장실,37.65197331,127.0770347
3302,일산호수공원 장미화장실,37.65851943,126.7665547
3303,일산호수공원 호반화장실,37.65671299,126.7625033
3304,일산호수공원 화장실문화전시관,37.65654155,126.7623769
3305,디와이홀딩스 개방화장실,37.65530791,127.0598445
3306,상계동주유소 개방화장실,37.65836589,127.0711142
3307,삿갓봉근린공원 개방화장실,37.6581769,127.0765255
3308,어린이도서관 개방화장실,37.65820657,127.0766332
3309,시립도봉노인종합복지관 개방화장실,37.65889811,127.0359449
3310,창5동주민센터 개방화장실,37.65628809,127.0435898
3311,삼환플라자 개방화장실,37.6563871,127.0387123
3312,정다운셀프주유소 개방화장실,37.66117935,127.0415799
3313,방학사거리 개방화장실,37.66305328,127.0418937
3314,도봉구보건소 개방화장실,37.65797281,127.038772
3315,방학천 개방화장실,37.66141869,127.0371418
3316,우림빌딩 개방화장실,37.65312284,127.0462351
3317,더브러마트방학점 개방화장실,37.66056789,127.0243711
3318,신동아프라자 개방화장실,37.66145924,127.0272285
3319,학마을다사랑센터 개방화장실,37.66217087,127.0278397
3320,도봉실버센터 개방화장실,37.66293509,127.0270013
3321,미륭프라자 개방화장실,37.66229997,127.0304237
3322,마상근린공원 공중화장실,37.66021077,126.8330255
3323,배다리공원 화장실,37.66254459,126.8294479
3324,서삼릉 화장실,37.66319156,126.8673575
3325,달빛어린이공원 개방화장실,37.66330139,127.0599008
3326,노원정보도서관 개방화장실,37.6611003,127.06499
3327,극동유화 대안주유소 개방화장실,37.66150506,127.0475188
3328,동산빌딩 개방화장실,37.65387015,127.0517929
3329,도봉어린이문화정보센터 개방화장실,37.65904998,127.0494937
3330,평화도봉공원 화장실,37.66303166,127.0418892
3331,오복주유소 개방화장실,37.66227634,127.047424
3332,불암산 개방화장실,37.6619672,127.0794432
3333,불암어울림공원 화장실,37.66420521,127.0794864
3334,넓은마당 개방화장실,37.66692315,127.0838507
3335,상계역전종합상가B 개방화장실,37.66136739,127.0735163
3336,현대오일뱅크직영 영신주유소 개방화장실,37.66232741,127.0354105
3337,당고개파출소 개방화장실,37.66702768,127.0758488
3338,상계2동주민센터 개방화장실,37.65881342,127.0685058
3339,은행마을공원 화장실,37.6698828,126.8065033
3340,우이동 교통광장 개방화장실,37.6629843,127.013138
3341,도봉여성센터 개방화장실,37.66322621,127.0303017
3342,마들역 개방화장실,37.66508374,127.0576717
3343,삼들어린이공원 개방화장실,37.66793921,127.0532807
3344,구도일주유소 개방화장실,37.66744946,127.0435533
3345,상계근린공원 보도육교인근 개방화장실,37.66954058,127.0504799
3346,반디어린이공원 개방화장실,37.66292376,127.054576
3347,창동문화센터관리동 개방화장실,37.65803229,127.0506331
3348,상계10동 주민센터 개방화장실,37.66127941,127.0602437
3349,종달새어린이공원 개방화장실,37.66807281,127.0619698
3350,온수근린공원 개방화장실,37.66081796,127.0639425
3351,상계9동 주민센타 개방화장실,37.66451747,127.0638006
3352,밤가시공원 화장실,37.66944837,126.7826156
3353,정발산공원 화장실,37.66816492,126.780909
3354,한국스카우트연맹 중앙훈련원 화장실,37.6657299,126.8560665
3355,방학동주유소 개방화장실,37.66247986,127.0316025
3356,방학2동주민센터 개방화장실,37.66824876,127.0350506
3357,서현주유소 개방화장실,37.66309835,127.0363856
3358,당고개공원 개방화장실,37.66900204,127.0767519
3359,우이동 만남의 광장 개방화장실,37.66170178,127.0078518
3360,디케이비엠시대경주유소 개방화장실,37.66663503,127.0434236
3361,이황갈비 개방화장실,37.66915041,127.0438331
3362,방학1동주민센터 개방화장실,37.66422498,127.0406658
3363,방학역 개방화장실,37.66777353,127.0443242
3364,상계3.4동 주민센타 개방화장실,37.67290971,127.0832181
3365,당고개역 개방화장실,37.67028806,127.0789942
3366,동막골 개방화장실,37.66902461,127.0766896
3367,방학동노인복지센터 개방화장실,37.67058132,127.0321818
3368,방아고개공원 화장실,37.67425811,126.8110488
3369,달맞이공원 화장실,37.67461965,126.8007916
3370,SK행복충전 노일가스충전소 개방화장실,37.67137264,127.055676
3371,산철쭉어린이공원 개방화장실,37.67032938,127.0555165
3372,노원경찰서 상계8치안센터 개방화장실,37.66684071,127.0517022
3373,상계근린공원 개방화장실,37.66953878,127.0504799
3374,월드상가 개방화장실,37.66802114,127.0470605
3375,도봉구청 개방화장실,37.66869867,127.0470836
3376,도봉서원종합사회복지관 개방화장실,37.66969807,127.0465379
3377,은혜슈퍼 앞 개방화장실,37.67334942,127.0805832
3378,상계3.4동쥠자치센터뒤쪽 개방화장실,37.67518024,127.08313
3379,한일빌딩 개방화장실,37.67404772,127.0449468
3380,도봉1동주민센터 개방화장실,37.67866853,127.0433626
3381,송만에너지 도봉제일주유소 개방화장실,37.67446971,127.0440539
3382,도봉역 1호선 개방화장실,37.67846324,127.0453984
3383,도봉동노인복지센터 개방화장실,37.68213273,127.0435482
3384,수락산쉼터 개방화장실,37.68314255,127.063735
3385,수락119안전센터 개방화장실,37.67974088,127.0557786
3386,노원골 개방화장실,37.67647583,127.0627589
3387,벽운근린공원 개방화장실,37.68062656,127.0576293
3388,소모에너지엔테크놀러지 수락산주유소 개방화장실,37.6866856,127.0558201
3389,복지노원충전소 개방화장실,37.68720097,127.0558069
3390,수락산역 개방화장실,37.67762378,127.0553564
3391,화장실칸막이자재시공전문점,37.68101653,127.1882746
3392,노원교주유소 개방화장실,37.67899038,127.0497064
3393,하수구역류막힘변기싱크대화장실막혔을때배관교체뚫는업체,37.68527704,127.041328
3394,후동공원 화장실,37.68056487,126.7685353
3395,숯고개공원 개방화장실,37.69072086,126.764989
3396,오거리공원 화장실,37.67605213,126.7645682
3397,오마공원 화장실,37.67834257,126.7610604
3398,어침이공원 화장실,37.68546778,126.8119953
3399,처음처럼 제2주유소 화장실,37.69393667,126.7729247
3400,한뫼공원 화장실,37.69339256,126.7767406
3401,중산체육공원 화장실,37.69249477,126.7784304
3402,한뫼도서관 화장실,37.69371281,126.7764766
3403,탄현기린주유소 화장실,37.69404393,126.7743576
3404,도봉산역광역환승센터주차장 개방화장실,37.68975087,127.0449506
3405,도봉산역 개방화장실,37.68915468,127.0465976
3406,도봉산역 1호선 개방화장실,37.68877285,127.0461212
3407,서울창포원 개방화장실,37.68954368,127.0471557
